,word,count
1713,brulee,1
1714,brumby,1
1715,brunch,17
1716,brunette,2
1717,brunswick,1
1718,brunt,4
1719,brush,10
1720,brushed,3
1721,brushes,4
1722,brushing,1
1723,brutal,13
1724,brute,2
1725,bu,8
1726,bub,7
1727,buba,1
1728,bubble,25
1729,bubbly,5
1730,bubby,1
1731,buck,37
1732,buckaroo,1
1733,bucket,15
1734,bucketing,2
1735,buckeye,1
1736,buckle,3
1737,buckwheat,1
1738,bucky,1
1739,bud,38
1740,budding,2
1741,buddy,117
1742,budget,27
1743,buff,6
1744,buffalo,9
1745,buffer,1
1746,buffet,9
1747,buffoon,1
1748,buffy,5
1749,bug,92
1750,bugaboo,1
1751,bugger,23
1752,buggery,2
1753,buggy,6
1754,build,53
1755,builder,6
1756,building,40
1757,built,24
1758,bulb,7
1759,bulk,7
1760,bulky,1
1761,bull,32
1762,bulldog,4
1763,bulldoze,1
1764,bullet,12
1765,bulletin,4
1766,bulletproof,1
1767,bullhorn,1
1768,bullish,1
1769,bullock,2
1770,bully,6
1771,bullying,2
1772,bum,25
1773,bumble,1
1774,bumblebee,1
1775,bumbo,1
1776,bummed,81
1777,bummer,104
1778,bumming,1
1779,bump,23
1780,bumper,7
1781,bumping,5
1782,bumpy,4
1783,bun,13
1784,buna,1
1785,bunch,88
1786,bundle,1
1787,bung,6
1788,bungee,1
1789,bunk,5
1790,bunny,46
1791,bur,2
1792,burbank,1
1793,burden,6
1794,burgh,2
1795,burglar,2
1796,burian,1
1797,buried,6
1798,burlesque,3
1799,burly,3
1800,burn,69
1801,burned,27
1802,burner,3
1803,burning,23
1804,burnout,3
1805,burnt,25
1806,burp,4
1807,burrito,10
1808,burst,11
1809,burton,3
1810,bury,2
1811,bus,94
1812,busby,1
1813,bush,15
1814,bushi,1
1815,business,141
1816,businessman,2
1817,buss,2
1818,bust,17
1819,busted,15
1820,buster,11
1821,bustling,1
1822,busy,340
1823,butane,1
1824,butch,1
1825,butcher,3
1826,butler,3
1827,butt,48
1828,butter,42
1829,buttercup,6
1830,buttered,1
1831,butterfly,12
1832,butterless,1
1833,buttermilk,1
1834,buttery,3
1835,buttock,2
1836,button,51
1837,buttons,13
1838,butty,3
1839,buy,471
1840,buyer,7
1841,buzz,21
1842,buzzard,1
1843,buzzer,1
1844,buzzing,4
1845,buzzy,1
1846,by,1
1847,bye,133
1848,byee,11
1849,bypass,2
1850,bystander,1
1851,c,397
1852,ca,35
1853,cab,20
1854,cabana,2
1855,cabaret,1
1856,cabbage,5
1857,cabernet,2
1858,cabin,5
1859,cabinet,5
1860,cable,56
1861,cabot,1
1862,cache,5
1863,cackle,1
1864,cacti,1
1865,cad,1
1866,cadaver,1
1867,caddie,1
1868,caddy,2
1869,cadet,3
1870,caduceus,1
1871,cafeteria,1
1872,caffeine,22
1873,cag,2
1874,cage,14
1875,caged,1
1876,cain,1
1877,cajun,1
1878,cake,139
1879,cakey,1
1880,cal,13
1881,calamine,1
1882,calcium,1
1883,calculate,3
1884,calculated,1
1885,calculating,2
1886,calculation,1
1887,calculator,4
1888,calculus,2
1889,calean,1
1890,calendar,14
1891,calender,3
1892,calf,6
1893,caliber,1
1894,calibrate,1
1895,calibration,1
1896,californium,45
1897,call,985
1898,caller,5
1899,calli,3
1900,calling,93
1901,calm,36
1902,calmer,2
1903,calorie,6
1904,calve,1
1905,calves,2
1906,cam,47
1907,camara,2
1908,camaraderie,1
1909,camb,1
1910,came,323
1911,camel,3
1912,cameo,3
1913,camera,134
1914,camilla,2
1915,camouflage,1
1916,camp,83
1917,campaign,20
1918,camper,11
1919,campfire,2
1920,campo,1
1921,campus,12
1922,can,1
1923,canada,81
1924,canal,7
1925,canari,1
1926,canary,1
1927,cancel,130
1928,cancellation,5
1929,cancer,44
1930,cand,2
1931,candela,1
1932,candid,7
1933,candidate,4
1934,candle,14
1935,candlelight,1
1936,candy,44
1937,cane,2
1938,canna,3
1939,canned,3
1940,cannel,1
1941,cannibal,1
1942,canning,2
1943,cannon,3
1944,cannot,147
1945,canoe,2
1946,canoeing,1
1947,canon,11
1948,cant,893
1949,cantaloupe,1
1950,cantar,1
1951,canteen,2
1952,canton,1
1953,canvas,3
1954,canyon,4
1955,cap,35
1956,capability,5
1957,capable,2
1958,capacity,7
1959,cape,7
1960,caper,2
1961,capes,5
1962,capital,8
1963,capitalism,1
1964,capitan,1
1965,capped,6
1966,cappy,2
1967,capsize,1
1968,capsule,1
1969,captain,18
1970,caption,5
1971,captivating,1
1972,captive,1
1973,capture,10
1974,car,399
1975,caramel,9
1976,caravan,2
1977,carbon,3
1978,carbonation,1
1979,card,152
1980,cardboard,8
1981,cardigan,4
1982,cardin,2
1983,carding,1
1984,cardona,1
1985,cardstock,1
1986,care,380
1987,career,31
1988,carefree,2
1989,careful,42
1990,carefully,3
1991,careless,2
1992,carelessly,1
1993,carer,3
1994,caress,1
1995,cargo,1
1996,caricature,1
1997,carina,1
1998,carl,11
1999,carless,2
2000,carlin,1
2001,carling,1
2002,carls,1
2003,carman,9
2004,carmine,1
2005,carnage,1
2006,carnation,1
2007,carnival,6
2008,carnivore,3
2009,carnivorous,1
2010,carol,10
2011,caroline,9
2012,carp,2
2013,carpal,1
2014,carpent,2
2015,carpenter,1
2016,carpet,15
2017,carr,2
2018,carriage,1
2019,carried,7
2020,carrier,2
2021,carrot,16
2022,carry,24
2023,carrying,13
2024,cart,6
2025,carte,1
2026,carter,5
2027,cartilage,2
2028,carton,2
2029,cartoon,26
2030,cartridge,1
2031,carve,1
2032,carver,2
2033,casbah,1
2034,cascade,1
2035,case,160
2036,cash,44
2037,cashier,7
2038,cashmere,1
2039,casino,8
2040,cask,1
2041,cass,1
2042,casserole,1
2043,cassia,1
2044,cassie,6
2045,cast,25
2046,castaway,1
2047,caster,2
2048,casting,5
2049,castle,14
2050,casual,4
2051,casualty,1
2052,cat,234
2053,catalogue,3
2054,catalyst,3
2055,catan,1
2056,catastrophe,2
2057,catastrophic,1
2058,catbird,1
2059,catch,203
2060,catcher,2
2061,catching,46
2062,catchup,2
2063,catchy,12
2064,cate,2
2065,categorization,1
2066,category,13
2067,cater,9
2068,cateye,1
2069,catfish,3
2070,cathartic,1
2071,catholic,5
2072,catholicism,1
2073,catkin,1
2074,cattery,1
2075,cattle,2
2076,caught,108
2077,causality,1
2078,causation,1
2079,cause,468
2080,causing,13
2081,caution,2
2082,cautious,2
2083,cavalcade,1
2084,cavalier,2
2085,cave,15
2086,caving,1
2087,cavity,5
2088,cay,2
2089,cayman,1
2090,ce,5
2091,cease,5
2092,cedar,2
2093,cee,2
2094,ceiling,5
2095,celebrate,37
2096,celebrated,9
2097,celebration,24
2098,celebratory,2
2099,celebrity,39
2100,celery,3
2101,celeste,1
2102,celiac,4
2103,celibacy,1
2104,celibate,1
2105,cell,76
2106,cello,4
2107,cellophane,1
2108,cellular,1
2109,celt,2
2110,cement,2
2111,cemetery,1
2112,censor,3
2113,censorship,1
2114,census,1
2115,cent,18
2116,centenarian,1
2117,center,42
2118,centered,5
2119,centigrade,1
2120,cento,1
2121,central,23
2122,centric,2
2123,centroid,1
2124,century,19
2125,ceramics,1
2126,cere,1
2127,cereal,20
2128,ceremony,11
2129,certain,48
2130,certainly,69
2131,certainty,1
2132,certifiable,2
2133,certifiably,2
2134,certificate,7
2135,certification,1
2136,certified,7
2137,cervical,2
2138,cervix,1
2139,cess,2
2140,cest,1
2141,cha,28
2142,chaa,1
2143,chad,14
2144,chai,10
2145,chain,16
2146,chained,2
2147,chair,28
2148,chairman,1
2149,chairmanship,1
2150,chaise,2
2151,chaka,3
2152,chakra,1
2153,chal,4
2154,chalet,1
2155,chalk,5
2156,challenge,56
2157,cham,1
2158,chamber,3
2159,chameleon,2
2160,champ,5
2161,champagne,12
2162,champaign,1
2163,champer,3
2164,champion,18
2165,championship,14
2166,chance,255
2167,chandler,3
2168,chang,180
2169,change,285
2170,changeable,1
2171,changeling,1
2172,changer,1
2173,channel,75
2174,channeled,1
2175,channeling,1
2176,chant,2
2177,chanter,1
2178,chanting,1
2179,chaos,8
2180,chaotic,3
2181,chap,8
2182,chapel,3
2183,chaperon,1
2184,chappie,1
2185,chapt,1
2186,chapter,29
2187,char,22
2188,character,95
2189,characterist,1
2190,charade,1
2191,charcoal,3
2192,charge,50
2193,charger,21
2194,charging,19
2195,charisma,1
2196,charismatic,2
2197,charitable,1
2198,charity,16
2199,charm,26
2200,charming,7
2201,chart,9
2202,chase,21
2203,chaser,4
2204,chasing,12
2205,chasm,1
2206,chasten,1
2207,chastise,1
2208,chastisement,1
2209,chat,191
2210,chateau,2
2211,chatter,1
2212,chattering,1
2213,chatting,33
2214,chatty,12
2215,chay,1
2216,che,9
2217,cheap,74
2218,cheaply,1
2219,cheat,23
2220,cheater,2
2221,cheating,17
2222,check,646
2223,checkbook,1
2224,checked,94
2225,checkers,1
2226,checkup,2
2227,cheek,19
2228,cheeky,13
2229,cheep,3
2230,cheer,188
2231,cheered,9
2232,cheerful,5
2233,cheerfully,1
2234,cheering,16
2235,cheerio,5
2236,cheerleader,7
2237,cheery,4
2238,cheese,101
2239,cheeseburger,8
2240,cheesecake,15
2241,cheesy,10
2242,cheetah,4
2243,chef,24
2244,chela,1
2245,chemic,3
2246,chemical,2
2247,chemist,1
2248,chemistry,18
2249,cheque,7
2250,cherish,7
2251,cherry,25
2252,chess,6
2253,chest,32
2254,chester,9
2255,chesty,1
2256,chevron,1
2257,chevy,3
2258,chew,9
2259,chewy,2
2260,chi,19
2261,chia,1
2262,chic,10
2263,chick,66
2264,chickadee,1
2265,chicken,118
2266,chicky,2
2267,chico,6
2268,chief,8
2269,chiffon,1
2270,chil,2
2271,child,113
2272,childbirth,1
2273,childhood,17
2274,childish,2
2275,chile,16
2276,chili,8
2277,chill,80
2278,chilled,12
2279,chiller,2
2280,chilling,22
2281,chillness,1
2282,chilly,11
2283,chime,1
2284,chin,17
2285,china,29
2286,chinchilla,1
2287,chinned,1
2288,chino,2
2289,chip,34
2290,chipmunk,3
2291,chipped,1
2292,chipper,2
2293,chippy,3
2294,chips,36
2295,chiro,2
2296,chiropractor,2
2297,chirping,3
2298,chirpy,2
2299,chit,4
2300,chlorine,1
2301,cho,8
2302,chocolate,201
2303,choice,123
2304,choir,4
2305,choke,13
2306,choker,1
2307,cholera,1
2308,cholesterol,1
2309,chomp,6
2310,choose,69
2311,choosing,7
2312,chop,10
2313,chopin,1
2314,chopped,8
2315,chopper,1
2316,chopping,2
2317,choppy,4
2318,chopstick,1
2319,choral,1
2320,chord,7
2321,chore,10
2322,choreograph,2
2323,choreographer,1
2324,choreography,5
2325,chorus,4
2326,chose,21
2327,chosen,6
2328,chow,3
2329,chowder,1
2330,christening,3
2331,chrome,20
2332,chronic,4
2333,chronicle,4
2334,chronological,1
2335,chubby,3
2336,chuck,39
2337,chucking,4
2338,chuckle,14
2339,chucky,2
2340,chug,3
2341,chum,5
2342,chump,2
2343,chunk,5
2344,chunky,7
2345,church,96
2346,churchy,1
2347,chutney,1
2348,cider,10
2349,cig,3
2350,cigar,4
2351,cigarette,14
2352,cine,1
2353,cinema,40
2354,cinnamon,7
2355,circa,2
2356,circle,30
2357,circling,1
2358,circuit,3
2359,circulate,1
2360,circulation,3
2361,circumcision,1
2362,circumstance,14
2363,circus,10
2364,cisco,3
2365,cit,3
2366,citation,1
2367,cite,3
2368,citizen,13
2369,citizenship,1
2370,citrine,1
2371,citrus,4
2372,city,182
2373,civic,2
2374,civics,1
2375,civil,4
2376,civilian,1
2377,civilization,1
2378,clacker,1
2379,clad,1
2380,claim,26
2381,clam,2
2382,clamp,1
2383,clamshell,1
2384,clan,1
2385,clap,12
2386,clapping,5
2387,clarification,3
2388,clarify,6
2389,clarinet,1
2390,clarity,3
2391,clark,4
2392,clash,7
2393,class,216
2394,classes,73
2395,classic,50
2396,classical,8
2397,classification,1
2398,classified,2
2399,classmate,16
2400,classroom,2
2401,classwork,1
2402,classy,8
2403,claustrophobia,1
2404,claw,4
2405,clay,9
2406,claymore,1
2407,clean,144
2408,cleaner,10
2409,cleaning,55
2410,cleanliness,2
2411,cleanse,2
2412,cleanup,3
2413,clear,90
2414,clearance,3
2415,clearing,9
2416,clearly,46
2417,cleavage,1
2418,cleave,1
2419,cleaver,1
2420,cleche,1
2421,clef,3
2422,clem,1
2423,clement,2
2424,clench,1
2425,clergy,1
2426,clerk,4
2427,clever,36
2428,cleverly,1
2429,cliche,5
2430,click,122
2431,clicker,2
2432,clicky,2
2433,client,60
2434,cliff,5
2435,climactic,1
2436,climate,7
2437,climax,4
2438,climb,17
2439,climbing,6
2440,clinch,1
2441,cline,1
2442,cling,4
2443,clinging,1
2444,clingy,2
2445,clinic,9
2446,clinical,2
2447,clink,2
2448,clint,3
2449,clip,32
2450,clipper,4
2451,clips,11
2452,clipse,1
2453,clit,1
2454,clive,1
2455,cloak,1
2456,clobber,3
2457,clock,37
2458,clocked,1
2459,clockwise,1
2460,clockwork,4
2461,clog,2
2462,clone,8
2463,close,247
2464,closed,106
2465,closely,5
2466,closer,62
2467,closet,16
2468,closure,8
2469,clot,1
2470,clote,1
2471,cloth,5
2472,clothes,81
2473,clothing,9
2474,cloud,51
2475,clouded,1
2476,clouding,2
2477,cloudland,1
2478,cloudy,30
2479,clove,1
2480,clover,1
2481,clown,20
2482,club,153
2483,clubbing,7
2484,clubhouse,4
2485,clubman,1
2486,clue,48
2487,clumsy,12
2488,cluster,3
2489,clutch,6
2490,clutter,6
2491,coach,23
2492,coaching,10
2493,coal,2
2494,coarse,1
2495,coast,50
2496,coastal,3
2497,coaster,8
2498,coasting,1
2499,coat,13
2500,coated,1
2501,coating,2
2502,cob,1
2503,cobber,1
2504,cobbler,1
2505,cobra,7
2506,cobweb,2
2507,coca,3
2508,cocaine,3
2509,cock,13
2510,cocker,2
2511,cockle,1
2512,cockpit,2
2513,cockroach,2
2514,cocktail,15
2515,cocky,4
2516,coco,14
2517,cocoa,6
2518,coconut,7
2519,cod,14
2520,coda,1
2521,code,101
2522,codger,1
2523,coefficient,2
2524,coff,2
2525,coffee,313
2526,coffeehouse,1
2527,coffeepot,1
2528,coffin,3
2529,cog,3
2530,cogently,1
2531,coherence,1
2532,coin,13
2533,coincidence,15
2534,coincident,1
2535,coincidental,2
2536,coincidentally,4
2537,coincidently,1
2538,coke,26
2539,col,3
2540,cola,7
2541,cold,298
2542,colder,10
2543,cole,9
2544,coleslaw,1
2545,coli,2
2546,colin,17
2547,coliseum,2
2548,coll,2
2549,collaborate,1
2550,collaboration,7
2551,collage,4
2552,collapse,7
2553,collar,1
2554,collate,1
2555,colleague,9
2556,collect,28
2557,collectable,1
2558,collected,4
2559,collectible,1
2560,collection,31
2561,collective,4
2562,collector,2
2563,colleen,1
2564,college,106
2565,collide,1
2566,collie,2
2567,collier,1
2568,collin,2
2569,collins,4
2570,collision,1
2571,colon,3
2572,colonial,1
2573,colony,3
2574,color,84
2575,colorado,16
2576,colored,4
2577,colorful,6
2578,coloring,6
2579,colorist,1
2580,colorless,1
2581,colors,28
2582,colossal,1
2583,colossus,2
2584,colostomy,1
2585,colour,52
2586,colt,3
2587,columbium,5
2588,columbo,1
2589,column,12
2590,coma,4
2591,comb,2
2592,combat,3
2593,combination,24
2594,combine,10
2595,combined,6
2596,combining,2
2597,come,1699
2598,comeback,13
2599,comedian,10
2600,comedic,2
2601,comedy,28
2602,comer,1
2603,comes,223
2604,comet,8
2605,comfort,30
2606,comfortable,14
2607,comfortably,1
2608,comforter,2
2609,comforting,7
2610,comfy,18
2611,comic,42
2612,comical,5
2613,comically,1
2614,coming,630
2615,comma,5
2616,command,9
2617,commander,2
2618,commando,1
2619,commemorate,1
2620,commence,4
2621,commencement,2
2622,comment,264
2623,commentary,13
2624,commentate,1
2625,commentator,2
2626,commercial,35
2627,commie,1
2628,commissary,2
2629,commission,4
2630,commit,14
2631,commitment,7
2632,committee,2
2633,commodity,1
2634,commodore,6
2635,common,42
2636,commune,1
2637,communicate,6
2638,communicating,2
2639,communication,14
2640,communion,2
2641,communist,1
2642,community,49
2643,commute,6
2644,compact,3
2645,compacted,1
2646,companion,3
2647,company,117
2648,compare,22
2649,comparison,14
2650,compartment,1
2651,compass,3
2652,compassion,5
2653,compatibility,3
2654,compatible,9
2655,compatriot,1
2656,compel,1
2657,compelling,1
2658,compensate,4
2659,compensating,1
2660,compensation,2
2661,compete,6
2662,competition,38
2663,competitive,10
2664,competitiveness,1
2665,competitor,2
2666,compilation,1
2667,compile,3
2668,compiler,2
2669,complain,69
2670,complainer,2
2671,complaint,13
2672,complete,60
2673,completely,103
2674,complex,11
2675,compliant,1
2676,complicate,1
2677,complicated,25
2678,complication,4
2679,compliment,46
2680,complimentary,1
2681,comply,1
2682,component,6
2683,compos,4
2684,compose,5
2685,composed,1
2686,composer,1
2687,composition,4
2688,compost,2
2689,compound,1
2690,comprehend,1
2691,comprehensible,1
2692,comprehensive,2
2693,compress,1
2694,compressed,1
2695,compression,1
2696,compressor,1
2697,compromise,2
2698,compulsive,1
2699,compulsory,2
2700,computational,1
2701,compute,2
2702,computer,253
2703,comrade,1
2704,con,36
2705,concealer,2
2706,concentrate,12
2707,concentrated,1
2708,concept,20
2709,concern,22
2710,concerned,17
2711,concerning,5
2712,concert,235
2713,concession,2
2714,conch,2
2715,concierge,1
2716,concision,1
2717,conclude,3
2718,concluding,1
2719,conclusion,13
2720,concord,4
2721,concrete,6
2722,concur,8
2723,concussion,1
2724,cond,2
2725,condensation,2
2726,condense,2
2727,condensed,1
2728,condescending,1
2729,condition,17
2730,conditioner,7
2731,condolence,16
2732,conduct,1
2733,cone,8
2734,cones,2
2735,confectionary,1
2736,confederation,2
2737,conference,49
2738,confess,9
2739,confessing,1
2740,confession,4
2741,confidence,10
2742,confident,13
2743,confidential,2
2744,confidentiality,1
2745,confidently,2
2746,configuration,1
2747,confine,1
2748,confined,1
2749,confinement,1
2750,confirm,23
2751,confirmation,11
2752,confirmed,28
2753,confirming,4
2754,confiscate,1
2755,conflict,3
2756,conflicting,3
2757,conform,2
2758,conformance,1
2759,confront,5
2760,confuse,4
2761,confused,73
2762,confusion,8
2763,congee,1
2764,congeniality,1
2765,congested,3
2766,congestion,1
2767,congratulate,7
2768,congratulation,144
2769,congratulatory,1
2770,congress,4
2771,congressman,2
2772,conjugated,1
2773,conjure,2
2774,conk,3
2775,conn,1
2776,connect,60
2777,connected,21
2778,connection,61
2779,connector,3
2780,conquer,6
2781,conscientious,1
2782,conscious,4
2783,consciousness,3
2784,consecutive,4
2785,consensus,2
2786,consent,1
2787,consequence,6
2788,conservative,8
2789,conservatory,1
2790,consider,49
2791,considerate,3
2792,consideration,3
2793,considered,25
2794,considering,45
2795,consist,5
2796,consistency,2
2797,consistent,2
2798,consistently,3
2799,consol,5
2800,consolation,8
2801,console,7
2802,consolidate,1
2803,consolidation,1
2804,consonant,1
2805,consort,1
2806,conspiracy,8
2807,conspire,1
2808,conspiring,1
2809,constant,22
2810,constantly,20
2811,constellation,1
2812,constitute,1
2813,constitution,3
2814,construct,4
2815,construction,13
2816,constructive,4
2817,consult,5
2818,consultant,1
2819,consulting,4
2820,consume,4
2821,consumer,5
2822,consuming,4
2823,consumption,4
2824,contact,86
2825,contagious,6
2826,contain,10
2827,container,4
2828,conte,1
2829,contemplate,3
2830,contemporary,2
2831,contempt,2
2832,contender,1
2833,content,47
2834,contented,1
2835,contents,2
2836,contest,63
2837,contestant,1
2838,context,6
2839,contextual,1
2840,contiguous,1
2841,continent,5
2842,continental,2
2843,contingent,2
2844,continually,1
2845,continuation,2
2846,continue,60
2847,continued,6
2848,continuity,1
2849,continuous,3
2850,continuously,4
2851,contraceptive,1
2852,contract,29
2853,contractual,1
2854,contradict,2
2855,contradiction,3
2856,contradictory,1
2857,contraption,1
2858,contrary,1
2859,contrast,2
2860,contribute,12
2861,contribution,6
2862,contributor,1
2863,contrite,1
2864,control,62
2865,controller,6
2866,controversial,1
2867,controversy,2
2868,convene,1
2869,convenience,4
2870,convenient,10
2871,conveniently,2
2872,convent,4
2873,convention,13
2874,conversation,63
2875,conversational,1
2876,conversationalist,1
2877,converse,10
2878,conversion,3
2879,convert,12
2880,converted,9
2881,converter,2
2882,convertible,3
2883,converting,3
2884,convey,1
2885,convict,2
2886,conviction,2
2887,convince,28
2888,convinced,12
2889,convincing,3
2890,convocation,1
2891,coo,4
2892,cook,114
2893,cookbook,5
2894,cooker,2
2895,cookery,1
2896,cooking,50
2897,cookout,4
2898,cool,1136
2899,coolant,3
2900,cooler,30
2901,cooling,4
2902,coolness,9
2903,cooly,3
2904,coon,1
2905,coontail,1
2906,coop,2
2907,cooper,14
2908,cop,29
2909,cope,11
2910,copied,6
2911,coping,4
2912,copped,4
2913,copper,4
2914,copulate,1
2915,copy,100
2916,copycat,4
2917,copyright,12
2918,cor,5
2919,coral,1
2920,cord,9
2921,cordial,1
2922,cordoba,1
2923,cordy,1
2924,core,11
2925,corgi,2
2926,coriander,1
2927,corinne,2
2928,cork,3
2929,corked,1
2930,corm,1
2931,corn,11
2932,cornel,6
2933,corner,47
2934,cornerstone,2
2935,cornet,1
2936,cornflower,1
2937,corning,2
2938,cornucopia,1
2939,corny,8
2940,corona,4
2941,coroner,1
2942,corp,3
2943,corporate,5
2944,corporation,1
2945,corps,1
2946,corpse,2
2947,corpus,1
2948,correct,52
2949,corrected,9
2950,correcting,4
2951,correction,13
2952,correctly,12
2953,correlation,3
2954,correspond,1
2955,corrie,1
2956,corrupt,3
2957,corrupted,4
2958,corruption,2
2959,corse,1
2960,corset,2
2961,corvette,2
2962,cos,164
2963,cosine,1
2964,cosmetic,3
2965,cosmic,2
2966,cosmopolitan,1
2967,cosmos,2
2968,cost,89
2969,costa,6
2970,costar,1
2971,costing,1
2972,costly,4
2973,costume,14
2974,cosy,4
2975,coth,1
2976,cottage,7
2977,cotter,1
2978,cotton,6
2979,couch,41
2980,cougar,9
2981,cough,100
2982,could,1485
2983,council,12
2984,counsel,2
2985,counselor,3
2986,count,110
2987,counter,19
2988,counterclockwise,1
2989,counterpart,1
2990,counterpoint,1
2991,counting,28
2992,countless,2
2993,country,135
2994,countryside,5
2995,county,16
2996,coup,2
2997,coupe,1
2998,couple,231
2999,coupled,1
3000,coupling,1
3001,coupon,20
3002,coupure,1
3003,courage,4
3004,courageous,1
3005,courier,2
3006,course,387
3007,court,27
3008,courtesy,4
3009,courtship,1
3010,couscous,1
3011,cousin,82
3012,cove,2
3013,covent,1
3014,cover,107
3015,coverage,25
3016,covered,36
3017,covering,3
3018,cow,31
3019,coward,2
3020,cowardly,1
3021,cowbell,2
3022,cowboy,16
3023,cox,3
3024,coyote,3
3025,coz,130
3026,cozy,5
3027,crab,9
3028,crack,48
3029,crackdown,3
3030,cracked,12
3031,cracker,7
3032,crackers,9
3033,cracking,9
3034,crackle,1
3035,crackling,1
3036,cradle,3
3037,craft,11
3038,craftsmanship,1
3039,crafty,2
